Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
280,6,12,366.267,484.565,11400.417,2,19,105.897,69.491,NA,12.781,0.043,-147.724,-83.071
281,6,13,354.324,470.915,11700.428,2,10,124.034,85.636,NA,18.137,0.06,-131.186,16.538
282,6,14,329.299,457.266,12000.439,2,12,152.539,107.863,NA,28.505,0.095,-151.39,-20.204
283,6,15,312.806,453.284,12300.45,2,15,169.506,119.724,NA,16.967,0.057,-166.43,-15.04
284,6,16,312.806,453.284,12600.461,2,14,169.506,119.724,NA,0,0,0,166.43
285,6,17,321.337,452.716,12900.472,2,8,178.056,115.693,NA,8.55,0.028,-3.814,-3.814
286,6,18,317.356,441.91,13200.483,2,7,189.572,127.054,NA,11.516,0.038,-110.225,-106.411
287,6,19,324.181,440.203,13500.494,2,16,196.607,125.397,NA,7.035,0.023,-14.036,96.189
288,6,20,323.612,433.379,13800.505,2,9,203.456,131.8,NA,6.849,0.023,-94.764,-80.727
289,6,21,283.232,402.667,14100.516,2,17,254.188,178.277,NA,50.733,0.169,-142.745,-47.981
290,6,22,283.232,402.667,14400.527,2,41,254.188,178.277,NA,0,0,0,142.745
291,6,23,283.232,388.448,14700.538,2,11,268.407,190.406,NA,14.218,0.047,-90,-90
292,6,24,285.507,415.179,15000.549,2,10,295.234,166.582,NA,26.827,0.089,85.135,175.135
293,6,25,286.075,406.079,15300.56,2,15,304.352,173.87,NA,9.118,0.03,-86.424,-171.559
294,6,26,286.075,367.405,15600.571,2,21,343.026,207.548,NA,38.674,0.129,-90,-3.576
295,6,27,274.132,367.405,15900.582,2,13,354.969,213.183,NA,11.944,0.04,180,-90
296,6,28,277.544,365.13,16200.593,2,7,359.071,213.516,NA,4.101,0.014,-33.69,146.31
297,6,29,264.463,353.755,16500.604,2,38,376.406,229.832,NA,17.335,0.058,-138.991,-105.301
298,6,30,258.207,342.949,16800.615,2,21,388.892,242.319,NA,12.486,0.042,-120.069,18.922
299,6,31,266.738,312.806,17100.626,2,27,420.219,265.113,NA,31.327,0.104,-74.197,45.871
300,6,32,272.426,287.782,17400.637,2,20,445.882,285.787,NA,25.663,0.086,-77.196,-2.998
301,6,33,272.426,276.407,17700.648,2,12,457.256,296.367,NA,11.375,0.038,-90,-12.804
302,6,34,269.582,265.032,18000.659,2,17,468.981,308.005,NA,11.725,0.039,-104.036,-14.036
303,6,35,265.032,259.913,18300.67,2,10,475.83,314.418,NA,6.849,0.023,-131.634,-27.597
304,6,36,240.576,251.382,18600.681,2,11,501.731,331.841,NA,25.901,0.086,-160.769,-29.136
305,6,37,218.964,232.045,18900.692,2,10,530.731,358.63,NA,29,0.097,-138.18,22.589
306,6,38,214.414,238.301,19200.703,2,10,538.467,355.136,NA,7.736,0.026,126.027,-95.793
307,6,39,207.021,238.301,19500.714,2,21,545.86,358.629,NA,7.394,0.025,180,53.973
308,6,40,209.296,224.083,19800.725,2,16,560.259,370.111,NA,14.399,0.048,-80.91,99.09
309,6,41,188.821,203.608,20100.736,2,23,589.215,397.8,NA,28.955,0.097,-135,-54.09
310,6,42,178.584,184.84,20400.747,2,54,610.594,419.179,NA,21.379,0.071,-118.61,16.39
311,6,43,173.465,173.465,20700.758,2,38,623.067,431.617,NA,12.473,0.042,-114.228,4.383
312,6,44,166.64,173.465,21000.769,2,8,629.892,434.914,NA,6.825,0.023,180,-65.772
313,6,45,156.403,183.702,21300.78,2,11,644.37,431.217,NA,14.478,0.048,135,-45
314,6,46,166.64,183.702,21600.791,2,11,654.607,426.014,NA,10.237,0.034,0,-135
315,6,47,167.209,155.834,21900.802,2,41,682.481,450.106,NA,27.874,0.093,-88.831,-88.831
316,6,48,147.872,127.397,22200.813,2,27,716.87,484.314,NA,34.389,0.115,-124.216,-35.385
317,6,49,141.616,134.791,22500.824,2,8,726.555,480.895,NA,9.685,0.032,130.236,-105.548
318,6,50,113.748,100.098,22800.835,2,26,771.055,524.876,NA,44.5,0.148,-128.774,100.989
319,6,51,102.942,97.823,23100.846,2,21,782.098,532.369,NA,11.043,0.037,-168.111,-39.337
320,6,52,96.686,97.823,23400.857,2,35,788.354,535.644,NA,6.256,0.021,180,-11.889
321,6,53,72.23,81.33,23700.868,2,25,817.852,562.689,NA,29.498,0.098,-146.004,33.996
322,6,54,64.836,55.168,24000.879,2,12,845.038,588.702,NA,27.187,0.091,-105.781,40.223
323,6,55,92.136,23.887,24300.89,2,26,886.556,601.876,NA,41.518,0.138,-48.888,56.893
324,6,56,92.136,15.925,24600.901,2,43,894.518,608.885,NA,7.962,0.027,-90,-41.112
325,6,57,97.254,13.081,24900.912,2,15,900.374,609.006,NA,5.856,0.02,-29.055,60.945
326,7,1,486.271,569.307,6600.242,2,19,0,0,NA,NA,NA,NA,NA
327,7,2,480.584,569.307,6900.253,2,74,5.687,5.687,NA,5.687,0.019,180,NA
328,7,3,480.584,569.307,7200.264,2,24,5.687,5.687,NA,0,0,0,-180
329,7,4,480.584,566.274,7500.275,2,15,8.721,6.446,NA,3.033,0.01,-90,-90
330,7,5,469.209,549.212,7800.286,2,12,29.227,26.362,NA,20.506,0.068,-123.69,-33.69
331,7,6,464.659,537.837,8100.297,2,14,41.478,38.177,NA,12.251,0.041,-111.801,11.889
332,7,7,464.659,537.837,8400.308,2,11,41.478,38.177,NA,0,0,0,111.801
333,7,8,463.901,544.662,8700.319,2,18,48.345,33.284,NA,6.867,0.023,96.34,96.34
334,7,9,469.967,544.662,9000.33,2,59,54.411,29.55,NA,6.067,0.02,0,-96.34
335,7,10,476.413,544.662,9300.341,2,43,60.857,26.544,NA,6.446,0.021,0,0
336,7,11,476.413,544.662,9600.352,2,68,60.857,26.544,NA,0,0,0,0
337,7,12,476.413,547.316,9900.363,2,113,63.511,24.1,NA,2.654,0.009,90,90
338,7,13,476.413,547.316,10200.374,2,41,63.511,24.1,NA,0,0,0,-90
339,7,14,469.209,531.77,10500.385,2,16,80.645,41.233,NA,17.134,0.057,-114.864,-114.864
340,7,15,462.005,531.77,10800.396,2,14,87.849,44.697,NA,7.204,0.024,180,-65.136
341,7,16,462.005,526.841,11100.406,2,17,92.778,48.91,NA,4.929,0.016,-90,90
342,7,17,462.005,526.841,11400.417,2,54,92.778,48.91,NA,0,0,0,90
343,7,18,463.143,524.187,11700.428,2,12,95.665,50.702,NA,2.888,0.01,-66.801,-66.801
344,7,19,450.63,521.912,12000.439,2,9,108.383,59.3,NA,12.717,0.042,-169.695,-102.894
345,7,20,454.801,528.737,12300.45,2,31,116.381,51.345,NA,7.998,0.027,58.57,-131.734
346,7,21,454.801,528.358,12600.461,2,71,116.76,51.645,NA,0.379,0.001,-90,-148.57
347,7,22,454.801,518.121,12900.472,2,27,126.997,60.087,NA,10.237,0.034,-90,0
348,7,23,454.801,509.021,13200.483,2,13,136.097,68.006,NA,9.1,0.03,-90,0
349,7,24,461.626,515.466,13500.494,2,30,145.485,59.213,NA,9.388,0.031,43.363,133.363
350,7,25,461.626,520.396,13800.505,2,57,150.414,54.77,NA,4.929,0.016,90,46.637
351,7,26,461.626,526.083,14100.516,2,31,156.101,49.757,NA,5.687,0.019,90,0
352,7,27,461.626,526.083,14400.527,2,33,156.101,49.757,NA,0,0,0,-90
353,7,28,468.072,526.083,14700.538,2,9,162.547,46.899,NA,6.446,0.021,0,0
354,7,29,461.626,502.196,15000.549,2,9,187.288,71.493,NA,24.741,0.082,-105.101,-105.101
355,7,30,437.739,502.196,15300.56,2,16,211.175,82.821,NA,23.887,0.08,180,-74.899
356,7,31,420.677,516.225,15600.571,2,16,233.264,84.382,NA,22.089,0.074,140.572,-39.428
357,7,32,420.677,506.746,15900.582,2,19,242.743,90.645,NA,9.479,0.032,-90,129.428
358,7,33,436.601,491.579,16200.593,2,6,264.735,92.242,NA,21.991,0.073,-43.603,46.397
359,7,34,433.189,506.367,16500.604,2,26,279.91,82.336,NA,15.176,0.051,102.995,146.597
360,7,35,431.293,511.675,16800.615,2,24,285.547,79.65,NA,5.637,0.019,109.654,6.659
361,7,36,430.914,499.921,17100.626,2,23,297.307,88.763,NA,11.76,0.039,-91.848,158.499
362,7,37,436.601,499.921,17400.637,2,20,302.994,85.332,NA,5.687,0.019,0,91.848
363,7,38,435.085,490.821,17700.648,2,12,312.22,93.702,NA,9.225,0.031,-99.462,-99.462
364,7,39,443.047,487.788,18000.659,2,10,320.74,92.27,NA,8.521,0.028,-20.854,78.608
365,7,40,443.047,487.788,18300.67,2,7,320.74,92.27,NA,0,0,0,20.854
366,7,41,443.426,476.792,18600.681,2,10,331.742,101.954,NA,11.002,0.037,-88.025,-88.025
367,7,42,452.147,476.792,18900.692,2,20,340.463,98.608,NA,8.721,0.029,0,88.025
368,7,43,468.451,475.276,19200.703,2,19,356.837,95.705,NA,16.374,0.055,-5.315,-5.315
369,7,44,475.276,473.001,19500.714,2,20,364.031,96.932,NA,7.194,0.024,-18.435,-13.12
370,7,45,479.826,469.967,19800.725,2,22,369.5,99.549,NA,5.468,0.018,-33.69,-15.255
371,7,46,481.342,472.622,20100.736,2,27,372.557,96.811,NA,3.057,0.01,60.255,93.945
372,7,47,490.063,484.755,20400.747,2,39,387.499,84.637,NA,14.942,0.05,54.293,-5.962
373,7,48,497.267,487.03,20700.758,2,24,395.053,83.009,NA,7.555,0.025,17.526,-36.768
374,7,49,502.954,487.03,21000.769,2,14,400.741,83.952,NA,5.687,0.019,0,-17.526
375,7,50,510.158,490.063,21300.78,2,7,408.557,82.766,NA,7.817,0.026,22.834,22.834
376,7,51,514.329,488.167,21600.791,2,7,413.139,85.854,NA,4.581,0.015,-24.444,-47.278
377,7,52,520.016,488.167,21900.802,2,8,418.826,87.877,NA,5.687,0.019,0,24.444
378,7,53,520.016,488.167,22200.813,2,11,418.826,87.877,NA,0,0,0,0
379,7,54,530.633,494.613,22500.824,2,6,431.246,86.875,NA,12.42,0.041,31.264,31.264
380,7,55,530.633,494.613,22800.835,2,5,431.246,86.875,NA,0,0,0,-31.264
381,7,56,504.85,485.892,23100.846,2,14,458.464,85.459,NA,27.218,0.091,-161.313,-161.313
382,7,57,504.85,482.1,23400.857,2,20,462.255,89.164,NA,3.792,0.013,-90,71.313
383,7,58,514.329,482.1,23700.868,2,14,471.734,91.609,NA,9.479,0.032,0,90
384,7,59,513.192,483.238,24000.879,2,11,473.343,90.181,NA,1.609,0.005,135,135
385,7,60,515.846,484.755,24300.89,2,15,476.4,89.575,NA,3.057,0.01,29.745,-105.255
386,7,61,515.846,488.925,24600.901,2,17,480.57,85.65,NA,4.171,0.014,90,60.255
387,7,62,518.5,488.925,24900.912,2,10,483.225,86.602,NA,2.654,0.009,0,-90
388,7,63,518.5,488.925,25200.923,2,13,483.225,86.602,NA,0,0,0,0
389,7,64,508.262,488.925,25500.934,2,13,493.462,83.336,NA,10.237,0.034,180,180
390,7,65,505.987,484.755,25800.945,2,15,498.213,86.821,NA,4.751,0.016,-118.61,61.39
391,7,66,509.021,484.755,26100.956,2,8,501.246,87.559,NA,3.033,0.01,0,118.61
392,7,67,520.396,488.546,26400.967,2,15,513.236,87.674,NA,11.99,0.04,18.435,18.435
393,7,68,520.396,488.546,26700.978,2,34,513.236,87.674,NA,0,0,0,-18.435
394,7,69,522.67,488.546,27000.989,2,18,515.511,88.585,NA,2.275,0.008,0,0
395,7,70,534.804,488.546,27301,2,8,527.644,94.222,NA,12.133,0.04,0,0
396,7,71,540.491,474.517,27601.011,2,22,542.782,109.201,NA,15.138,0.05,-67.932,-67.932
397,7,72,543.524,470.726,27901.022,2,15,547.638,114.001,NA,4.856,0.016,-51.34,16.592
398,7,73,540.491,468.451,28201.033,2,38,551.429,114.507,NA,3.792,0.013,-143.13,-91.79
399,7,74,540.87,458.593,28501.044,2,15,561.295,123.445,NA,9.865,0.033,-87.797,55.333
400,7,75,540.87,458.593,28801.055,2,26,561.295,123.445,NA,0,0,0,87.797
401,7,76,535.183,459.73,29101.066,2,18,567.095,119.998,NA,5.8,0.019,168.69,168.69
402,7,77,535.183,461.247,29401.077,2,23,568.611,118.614,NA,1.517,0.005,90,-78.69
403,7,78,543.903,462.005,29701.088,2,8,577.365,121.8,NA,8.754,0.029,4.97,-85.03
404,7,79,545.799,463.901,30001.099,2,14,580.046,121.054,NA,2.681,0.009,45,40.03
405,7,80,540.87,477.93,30301.11,2,11,594.915,106.446,NA,14.87,0.05,109.359,64.359
406,7,81,535.183,477.93,30601.121,2,9,600.603,103.644,NA,5.687,0.019,180,70.641
407,7,82,548.832,477.93,30901.132,2,16,614.252,110.742,NA,13.65,0.045,0,-180
408,7,83,551.487,477.93,31201.143,2,42,616.907,112.262,NA,2.654,0.009,0,0
409,7,84,552.624,477.93,31501.154,2,17,618.044,112.927,NA,1.137,0.004,0,0
410,7,85,555.278,477.93,31801.165,2,60,620.698,114.507,NA,2.654,0.009,0,0
411,7,86,555.278,477.171,32101.176,2,34,621.457,115.113,NA,0.758,0.003,-90,-90
412,7,87,555.278,477.171,32401.187,2,16,621.457,115.113,NA,0,0,0,90
413,7,88,555.278,474.896,32701.198,2,9,623.731,116.941,NA,2.275,0.008,-90,-90
414,7,89,559.828,474.896,33001.208,2,29,628.281,119.683,NA,4.55,0.015,0,90
415,7,90,559.828,474.896,33301.219,2,22,628.281,119.683,NA,0,0,0,0
416,7,91,563.24,467.692,33601.23,2,11,636.253,127.475,NA,7.971,0.027,-64.654,-64.654
417,7,92,564.757,465.797,33901.241,2,18,638.681,129.902,NA,2.428,0.008,-51.34,13.314
418,7,93,571.961,462.384,34201.252,2,7,646.652,137.023,NA,7.971,0.027,-25.346,25.994
419,8,1,336.693,573.857,10800.396,2,31,0,0,NA,NA,NA,NA,NA
420,8,2,323.612,565.895,11100.406,2,17,15.314,15.314,NA,15.314,0.051,-148.671,NA
421,8,3,321.906,553.382,11400.417,2,13,27.942,25.256,NA,12.628,0.042,-97.765,50.906
422,8,4,321.906,553.382,11700.428,2,26,27.942,25.256,NA,0,0,0,97.765
423,8,5,308.256,553.382,12000.439,2,24,41.592,35.041,NA,13.65,0.045,180,180
424,8,6,308.256,553.382,12300.45,2,11,41.592,35.041,NA,0,0,0,-180
425,8,7,308.256,547.126,12600.461,2,12,47.848,39.028,NA,6.256,0.021,-90,-90
426,8,8,308.256,547.126,12900.472,2,21,47.848,39.028,NA,0,0,0,90
427,8,9,299.156,547.126,13200.483,2,49,56.947,46.082,NA,9.1,0.03,180,180
428,8,10,299.156,543.714,13500.494,2,17,60.36,48.142,NA,3.412,0.011,-90,90
429,8,11,299.156,535.183,13800.505,2,18,68.891,53.895,NA,8.531,0.028,-90,0
430,8,12,299.156,535.183,14100.516,2,15,68.891,53.895,NA,0,0,0,90
431,8,13,299.725,523.808,14400.527,2,15,80.28,62.222,NA,11.389,0.038,-87.138,-87.138
432,8,14,301.431,493.096,14700.538,2,9,111.039,88.123,NA,30.759,0.103,-86.82,0.317
433,8,15,303.138,479.446,15000.549,2,16,124.795,100.196,NA,13.756,0.046,-82.875,3.945
434,8,16,307.119,468.072,15300.56,2,16,136.846,109.842,NA,12.051,0.04,-70.71,12.165
435,8,17,301.431,468.072,15600.571,2,10,142.534,111.508,NA,5.687,0.019,180,-109.29
436,8,18,310.531,468.64,15900.582,2,13,151.651,108.42,NA,9.118,0.03,3.576,-176.424
437,8,19,317.925,453.284,16200.593,2,11,168.695,122.025,NA,17.043,0.057,-64.29,-67.866
438,8,20,321.337,472.053,16500.604,2,21,187.771,102.956,NA,19.076,0.064,79.695,143.985
439,8,21,316.218,470.347,16800.615,2,12,193.166,105.516,NA,5.396,0.018,-161.565,118.74
440,8,22,316.218,464.659,17100.626,2,21,198.854,111.101,NA,5.687,0.019,-90,71.565
441,8,23,321.906,464.659,17400.637,2,70,204.541,110.194,NA,5.687,0.019,0,90
442,8,24,308.256,456.697,17700.648,2,73,220.343,120.562,NA,15.802,0.053,-149.744,-149.744
443,8,25,308.256,456.697,18000.659,2,64,220.343,120.562,NA,0,0,0,149.744
444,8,26,308.256,452.716,18300.67,2,86,224.324,124.434,NA,3.981,0.013,-90,-90
445,8,27,315.081,452.716,18600.681,2,72,231.149,123.054,NA,6.825,0.023,0,90
446,8,28,315.081,457.834,18900.692,2,88,236.268,118.018,NA,5.119,0.017,90,90
447,8,29,320.2,457.834,19200.703,2,73,241.387,117.189,NA,5.119,0.017,0,-90
448,8,30,320.2,457.834,19500.714,2,23,241.387,117.189,NA,0,0,0,0
449,8,31,320.2,449.872,19800.725,2,23,249.349,125.077,NA,7.962,0.027,-90,-90
450,8,32,307.687,449.872,20100.736,2,18,261.861,127.333,NA,12.512,0.042,180,-90
451,8,33,303.138,442.478,20400.747,2,20,270.543,135.596,NA,8.681,0.029,-121.608,58.392
452,8,34,303.138,442.478,20700.758,2,14,270.543,135.596,NA,0,0,0,121.608
453,8,35,311.1,442.478,21000.769,2,10,278.505,133.848,NA,7.962,0.027,0,0
454,8,36,311.1,442.478,21300.78,2,15,278.505,133.848,NA,0,0,0,0
455,8,37,294.606,457.266,21600.791,2,19,300.656,123.955,NA,22.152,0.074,138.122,138.122
456,8,38,286.075,454.991,21900.802,2,9,309.486,129.195,NA,8.829,0.029,-165.069,56.809
457,8,39,309.394,455.559,22200.813,2,10,332.811,121.407,NA,23.325,0.078,1.397,166.466
458,8,40,283.232,458.972,22500.824,2,29,359.194,126.715,NA,26.384,0.088,172.569,171.171
459,8,41,282.663,459.541,22800.835,2,9,359.999,126.442,NA,0.804,0.003,135,-37.569
460,8,42,275.838,456.128,23100.846,2,8,367.629,132.527,NA,7.63,0.025,-153.435,71.565
461,8,43,275.838,456.128,23400.857,2,7,367.629,132.527,NA,0,0,0,153.435
462,8,44,274.132,452.716,23700.868,2,23,371.444,136.342,NA,3.815,0.013,-116.565,-116.565
463,8,45,281.525,452.716,24000.879,2,19,378.838,133.111,NA,7.394,0.025,0,116.565
464,8,46,281.525,465.797,24300.89,2,19,391.919,121.328,NA,13.081,0.044,90,90
465,8,49,272.994,452.147,24600.901,2,13,408.015,137.371,NA,16.096,0.054,-122.005,147.995
466,8,50,286.644,452.147,24900.912,2,14,421.665,131.599,NA,13.65,0.045,0,122.005
467,9,1,298.208,576.132,18900.692,2,38,0,0,NA,NA,NA,NA,NA
468,9,2,296.313,562.482,19200.703,2,25,13.781,13.781,NA,13.781,0.046,-97.907,NA
469,9,3,298.967,553.382,19500.714,2,24,23.26,22.762,NA,9.479,0.032,-73.74,24.167
470,9,4,298.967,553.382,19800.725,2,17,23.26,22.762,NA,0,0,0,73.74
471,9,5,295.933,548.074,20100.736,2,13,29.373,28.15,NA,6.114,0.02,-119.745,-119.745
472,9,6,291.384,531.77,20400.747,2,26,46.3,44.884,NA,16.927,0.056,-105.593,14.152
473,9,7,286.075,521.154,20700.758,2,20,58.17,56.301,NA,11.87,0.04,-116.565,-10.972
474,9,8,278.113,520.016,21000.769,2,41,66.213,59.605,NA,8.043,0.027,-171.87,-55.305
475,9,9,278.113,512.054,21300.78,2,15,74.175,67.155,NA,7.962,0.027,-90,81.87
476,9,10,288.729,512.054,21600.791,2,14,84.792,64.775,NA,10.616,0.035,0,90
477,9,11,283.042,505.608,21900.802,2,15,93.388,72.136,NA,8.596,0.029,-131.424,-131.424
478,9,12,245.505,493.475,22200.813,2,17,132.837,98.029,NA,39.449,0.131,-162.087,-30.664
479,9,13,252.709,473.759,22500.824,2,15,153.828,112.028,NA,20.991,0.07,-69.928,92.159
480,9,14,229.96,464.28,22800.835,2,25,178.473,131.029,NA,24.645,0.082,-157.38,-87.452
481,9,15,221.998,447.976,23100.846,2,12,196.618,149.104,NA,18.144,0.06,-116.03,41.351
482,9,16,204.177,431.672,23400.857,2,13,220.771,172.367,NA,24.153,0.081,-137.545,-21.515
483,9,17,168.347,422.573,23700.868,2,10,257.739,201.108,NA,36.968,0.123,-165.75,-28.205
484,9,18,165.503,427.691,24000.879,2,14,263.594,199.112,NA,5.856,0.02,119.055,-75.195
485,9,19,161.522,431.104,24300.89,2,9,268.838,199.29,NA,5.244,0.017,139.399,20.344
486,9,20,135.928,419.729,24600.901,2,52,296.845,225.381,NA,28.007,0.093,-156.038,64.564
487,9,21,127.966,402.098,24900.912,2,24,316.19,243.455,NA,19.345,0.064,-114.305,41.733
488,9,22,133.085,382.761,25200.923,2,39,336.194,254.28,NA,20.003,0.067,-75.174,39.131
489,9,23,133.085,371.955,25500.934,2,15,347,262.591,NA,10.806,0.036,-90,-14.826
490,9,24,121.71,347.499,25800.945,2,8,373.971,288.833,NA,26.972,0.09,-114.944,-24.944
491,9,25,117.16,319.062,26100.956,2,31,402.77,314.425,NA,28.799,0.096,-99.09,15.854
492,9,26,117.16,308.825,26400.967,2,10,413.007,322.849,NA,10.237,0.034,-90,9.09
493,9,27,95.548,285.507,26700.978,2,14,444.801,354.308,NA,31.793,0.106,-132.825,-42.825
494,9,28,88.154,271.288,27000.989,2,38,460.826,370.206,NA,16.026,0.053,-117.474,15.351
495,9,29,70.524,254.795,27301,2,25,484.969,393.825,NA,24.143,0.08,-136.909,-19.435
496,9,30,72.798,254.226,27601.011,2,19,487.314,392.98,NA,2.345,0.008,-14.036,122.873
497,9,31,74.505,254.226,27901.022,2,18,489.021,392.003,NA,1.706,0.006,0,14.036
498,9,32,63.699,249.676,28201.033,2,33,500.745,401.955,NA,11.725,0.039,-157.166,-157.166
499,9,33,46.068,242.283,28501.044,2,32,519.864,418.366,NA,19.118,0.064,-157.249,-0.083
500,9,34,43.793,238.301,28801.055,2,43,524.449,422.915,NA,4.585,0.015,-119.745,37.504
501,9,35,44.93,229.202,29101.066,2,27,533.62,429.547,NA,9.171,0.031,-82.875,36.87
502,9,36,50.049,196.783,29401.077,2,48,566.439,453.308,NA,32.82,0.109,-81.027,1.848
503,9,37,29.006,178.584,29701.088,2,8,594.261,480.119,NA,27.822,0.093,-139.145,-58.117
504,9,38,22.75,174.603,30001.099,2,33,601.677,486.933,NA,7.415,0.025,-147.529,-8.384
505,9,39,21.043,162.659,30301.11,2,46,613.741,497.775,NA,12.065,0.04,-98.13,49.399
506,9,40,29.006,152.422,30601.121,2,33,626.711,501.996,NA,12.969,0.043,-52.125,46.005
507,9,41,37.537,133.085,30901.132,2,29,647.846,514.043,NA,21.135,0.07,-66.194,-14.069
508,9,42,43.224,112.61,31201.143,2,14,669.096,529.027,NA,21.25,0.071,-74.476,-8.282
509,9,43,38.674,104.079,31501.154,2,32,678.764,538.695,NA,9.669,0.032,-118.072,-43.597
510,9,44,26.162,98.96,31801.165,2,46,692.283,549.274,NA,13.519,0.045,-157.751,-39.678
511,9,45,22.181,63.699,32101.176,2,48,727.769,582.047,NA,35.486,0.118,-96.442,61.309
512,9,46,22.181,45.499,32401.187,2,53,745.969,598.132,NA,18.2,0.061,-90,6.442
513,9,47,25.593,30.143,32701.198,2,14,761.699,610.265,NA,15.731,0.052,-77.471,12.529
514,9,48,31.849,26.731,33001.208,2,16,768.825,610.564,NA,7.126,0.024,-28.61,48.861
515,9,49,35.831,12.512,33301.219,2,20,783.591,621.699,NA,14.765,0.049,-74.358,-45.747
516,10,1,377.642,484.565,26400.967,2,9,0,0,NA,NA,NA,NA,NA
517,10,2,365.13,479.446,26700.978,2,25,13.519,13.519,NA,13.519,0.045,-157.751,NA
518,10,3,356.03,486.84,27000.989,2,12,25.244,21.731,NA,11.725,0.039,140.906,-61.343
519,10,4,356.03,474.896,27301,2,12,37.187,23.676,NA,11.944,0.04,-90,129.094
520,10,5,366.267,474.328,27601.011,2,21,47.44,15.303,NA,10.253,0.034,-3.18,86.82
521,10,6,366.267,473.759,27901.022,2,22,48.009,15.689,NA,0.569,0.002,-90,-86.82
522,10,7,334.418,476.034,28201.033,2,11,79.939,44.058,NA,31.93,0.106,175.914,-94.086
523,10,8,331.006,480.015,28501.044,2,9,85.183,46.858,NA,5.244,0.017,130.601,-45.313
524,10,9,296.313,480.015,28801.055,2,21,119.876,81.457,NA,34.693,0.116,180,49.399
525,10,10,252.52,499.352,29101.066,2,24,167.748,125.993,NA,47.872,0.16,156.176,-23.824
526,10,11,211.571,487.977,29401.077,2,11,210.248,166.107,NA,42.5,0.142,-164.476,39.348
527,10,12,222.945,485.134,29701.088,2,16,221.973,154.698,NA,11.725,0.039,-14.036,150.44
528,10,13,226.927,484.565,30001.099,2,7,225.994,150.716,NA,4.022,0.013,-8.13,5.906
529,10,14,233.751,490.252,30301.11,2,14,234.878,144.003,NA,8.884,0.03,39.806,47.936
530,10,15,230.908,492.527,30601.121,2,24,238.52,146.95,NA,3.642,0.012,141.34,101.535
531,10,16,222.945,491.959,30901.132,2,17,246.502,154.873,NA,7.983,0.027,-175.914,42.745
532,10,17,199.627,466.934,31201.143,2,17,280.707,178.886,NA,34.205,0.114,-132.979,42.936
533,10,18,199.627,433.379,31501.154,2,22,314.263,185.228,NA,33.556,0.112,-90,42.979
534,10,19,192.802,387.311,31801.165,2,25,360.833,208.864,NA,46.571,0.155,-98.427,-8.427
535,10,20,192.802,363.424,32101.176,2,24,384.72,221,NA,23.887,0.08,-90,8.427
536,10,21,197.352,367.405,32401.187,2,23,390.766,215.014,NA,6.046,0.02,41.186,131.186
537,10,22,191.665,363.424,32701.198,2,31,397.708,221.952,NA,6.942,0.023,-145.008,173.806
538,10,23,175.74,370.249,33001.208,2,42,415.034,232.019,NA,17.326,0.058,156.801,-58.191
539,10,24,166.072,356.03,33301.219,2,17,432.228,247.555,NA,17.194,0.057,-124.216,78.983
540,10,25,166.072,349.205,33601.23,2,12,439.053,251.166,NA,6.825,0.023,-90,34.216
541,10,26,166.072,346.93,33901.241,2,23,441.328,252.399,NA,2.275,0.008,-90,0
542,10,27,166.64,344.087,34201.252,2,11,444.228,253.488,NA,2.9,0.01,-78.69,11.31
543,10,28,149.009,343.518,34501.263,2,9,461.868,268.64,NA,17.64,0.059,-178.152,-99.462
544,10,29,107.492,334.987,34801.274,2,23,504.253,308.796,NA,42.385,0.141,-168.389,9.764
545,10,30,66.542,306.55,35101.285,2,28,554.108,358.431,NA,49.855,0.166,-145.222,23.166
546,10,31,53.461,298.588,35401.296,2,31,569.422,373.739,NA,15.314,0.051,-148.671,-3.449
547,10,32,49.48,299.725,35701.307,2,27,573.562,376.638,NA,4.14,0.014,164.055,-47.274
548,10,33,49.48,309.394,36001.318,2,17,583.231,371.988,NA,9.669,0.032,90,-74.055
549,10,34,54.599,309.394,36301.329,2,13,588.35,367.481,NA,5.119,0.017,0,-90
550,10,35,22.75,308.256,36601.34,2,31,620.219,396.275,NA,31.87,0.106,-177.955,-177.955
551,10,36,5.687,294.606,36901.351,2,13,642.069,417.654,NA,21.85,0.073,-141.34,36.614
552,11,1,413.473,505.608,19200.703,2,14,0,0,NA,NA,NA,NA,NA
553,11,2,405.51,482.29,19500.714,2,13,24.64,24.64,NA,24.64,0.082,-108.853,NA
554,11,3,400.392,463.522,19800.725,2,20,44.094,44.073,NA,19.454,0.065,-105.255,3.598
555,11,4,398.686,477.171,20100.736,2,10,57.85,32.052,NA,13.756,0.046,97.125,-157.62
556,11,5,392.998,474.896,20400.747,2,20,63.976,36.911,NA,6.125,0.02,-158.199,104.676
557,11,6,383.898,474.896,20700.758,2,7,73.075,42.636,NA,9.1,0.03,180,-21.801
558,11,7,376.505,474.896,21000.769,2,11,80.469,48.061,NA,7.394,0.025,180,0
559,11,8,376.505,474.896,21300.78,2,19,80.469,48.061,NA,0,0,0,-180
560,11,9,378.211,477.171,21600.791,2,13,83.313,45.3,NA,2.844,0.009,53.13,53.13
561,11,10,366.267,486.271,21900.802,2,14,98.328,51.012,NA,15.015,0.05,142.696,89.566
