Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
279,3,153,186.736,211.381,48601.809,2,51,958.997,406.462,NA,0,0,0,-90
280,3,154,190.527,213.656,48901.821,2,31,963.419,402.642,NA,4.422,0.015,30.964,30.964
281,3,155,189.011,215.931,49201.832,2,71,966.153,401.38,NA,2.734,0.009,123.69,92.726
282,3,156,185.219,212.519,49501.843,2,96,971.254,406.205,NA,5.101,0.017,-138.013,98.297
283,3,157,184.461,212.898,49801.854,2,73,972.102,406.245,NA,0.848,0.003,153.435,-68.552
284,3,158,181.048,217.827,50101.865,2,60,978.097,403.657,NA,5.995,0.02,124.695,-28.74
285,3,159,179.153,212.139,50401.876,2,9,984.092,409.53,NA,5.995,0.02,-108.435,126.87
286,3,160,165.124,200.385,50701.888,2,41,1002.394,426.763,NA,18.302,0.061,-140.042,-31.608
287,3,161,153.749,204.935,51001.899,2,10,1014.645,428.845,NA,12.251,0.041,158.199,-61.759
288,3,162,143.132,207.589,51301.91,2,4,1025.588,432.417,NA,10.943,0.036,165.964,7.765
289,3,163,160.195,207.21,51601.921,2,14,1042.654,423.492,NA,17.066,0.057,-1.273,-167.237
290,3,164,162.849,201.902,51901.932,2,16,1048.589,426.633,NA,5.935,0.02,-63.435,-62.162
291,3,165,175.74,201.902,52201.943,2,18,1061.48,420.11,NA,12.891,0.043,0,63.435
292,3,166,165.124,185.219,52501.955,2,44,1081.255,439.861,NA,19.775,0.066,-122.471,-122.471
293,3,167,164.745,185.219,52801.966,2,46,1081.634,440.049,NA,0.379,0.001,180,-57.529
294,3,168,164.745,181.807,53101.977,2,50,1085.046,443.013,NA,3.412,0.011,-90,90
295,3,169,175.74,200.385,53401.988,2,40,1106.635,421.428,NA,21.589,0.072,59.381,149.381
296,3,170,182.565,205.694,53701.999,2,36,1115.281,413.459,NA,8.646,0.029,37.875,-21.506
297,3,171,183.323,206.831,54002.01,2,18,1116.648,412.096,NA,1.367,0.005,56.31,18.435
298,3,172,167.778,206.073,54302.022,2,15,1132.212,420.519,NA,15.564,0.052,-177.207,126.483
299,3,173,158.299,192.802,54602.033,2,4,1148.521,436.775,NA,16.308,0.054,-125.538,51.67
300,4,1,324.37,572.719,6900.257,2,21,0,0,NA,NA,NA,NA,NA
301,4,2,320.579,564.378,7200.268,2,13,9.163,9.163,NA,9.163,0.031,-114.444,NA
302,4,3,314.891,554.899,7500.279,2,44,20.217,20.185,NA,11.054,0.037,-120.964,-6.52
303,4,4,314.891,548.453,7800.29,2,97,26.663,26.052,NA,6.446,0.021,-90,30.964
304,4,5,314.891,548.453,8100.302,2,15,26.663,26.052,NA,0,0,0,90
305,4,6,333.47,540.491,8400.313,2,19,46.876,33.489,NA,20.213,0.067,-23.199,-23.199
306,4,7,330.437,527.979,8700.324,2,27,59.751,45.15,NA,12.875,0.043,-103.627,-80.428
307,4,8,335.745,523.429,9000.335,2,17,66.742,50.586,NA,6.991,0.023,-40.601,63.026
308,4,9,349.016,518.5,9300.346,2,25,80.898,59.558,NA,14.156,0.047,-20.376,20.225
309,4,10,360.011,516.983,9600.357,2,23,91.998,66.158,NA,11.1,0.037,-7.853,12.523
310,4,11,372.524,510.537,9900.369,2,24,106.073,78.647,NA,14.075,0.047,-27.255,-19.402
311,4,12,374.04,496.129,10200.38,2,23,120.561,91.286,NA,14.488,0.048,-83.991,-56.736
312,4,13,374.04,477.93,10500.391,2,30,138.76,107.015,NA,18.2,0.061,-90,-6.009
313,4,14,368.353,465.797,10800.402,2,27,152.16,115.615,NA,13.4,0.045,-115.115,-25.115
314,4,15,364.94,461.626,11100.413,2,16,157.549,118.27,NA,5.389,0.018,-129.289,-14.175
315,4,16,353.566,450.63,11400.424,2,31,173.369,125.531,NA,15.821,0.053,-135.971,-6.682
316,4,17,349.774,442.668,11700.436,2,29,182.188,132.509,NA,8.819,0.029,-115.463,20.508
317,4,18,349.774,430.535,12000.447,2,16,194.322,144.436,NA,12.133,0.04,-90,25.463
318,4,19,349.774,416.506,12300.458,2,66,208.35,158.266,NA,14.029,0.047,-90,0
319,4,20,354.703,405.51,12600.469,2,26,220.4,169.938,NA,12.05,0.04,-65.854,24.146
320,4,21,352.807,399.065,12900.48,2,68,227.119,175.968,NA,6.719,0.022,-106.39,-40.535
321,4,22,352.807,391.482,13200.491,2,32,234.702,183.455,NA,7.583,0.025,-90,16.39
322,4,23,367.215,381.244,13500.503,2,14,252.377,196.21,NA,17.675,0.059,-35.395,54.605
323,4,24,378.969,378.211,13800.514,2,58,264.516,202.026,NA,12.139,0.04,-14.47,20.925
324,4,25,382.761,370.249,14100.525,2,31,273.335,210.722,NA,8.819,0.029,-64.537,-50.066
325,4,26,398.686,362.286,14400.536,2,44,291.139,223.17,NA,17.804,0.059,-26.565,37.972
326,4,27,406.648,357.736,14700.547,2,96,300.31,230.19,NA,9.171,0.031,-29.745,-3.18
327,4,28,402.856,343.328,15000.558,2,47,315.208,242.447,NA,14.899,0.05,-104.744,-74.999
328,4,29,386.932,336.503,15300.57,2,26,332.534,244.36,NA,17.326,0.058,-156.801,-52.058
329,4,30,375.557,328.541,15600.581,2,13,346.419,249.486,NA,13.885,0.046,-145.008,11.793
330,4,31,368.732,318.683,15900.592,2,26,358.409,257.881,NA,11.99,0.04,-124.695,20.313
331,4,32,367.974,310.721,16200.603,2,15,366.407,265.602,NA,7.998,0.027,-95.44,29.255
332,4,33,363.045,305.792,16500.614,2,12,373.378,269.715,NA,6.971,0.023,-135,-39.56
333,4,34,347.499,300.104,16800.625,2,42,389.931,273.595,NA,16.553,0.055,-159.905,-24.905
334,4,35,345.603,298.588,17100.637,2,32,392.359,274.953,NA,2.428,0.008,-141.34,18.565
335,4,36,345.603,293.279,17400.648,2,10,397.667,280.246,NA,5.308,0.018,-90,51.34
336,4,37,352.807,275.838,17700.659,2,27,416.538,298.24,NA,18.871,0.063,-67.557,22.443
337,4,38,357.357,276.976,18000.67,2,14,421.227,297.578,NA,4.69,0.016,14.036,81.593
338,5,1,461.247,578.407,10800.402,2,41,0,0,NA,NA,NA,NA,NA
339,5,2,460.488,568.17,11100.413,2,51,10.265,10.265,NA,10.265,0.034,-94.236,NA
340,5,3,448.355,554.899,11400.424,2,69,28.246,26.811,NA,17.981,0.06,-132.436,-38.2
341,5,4,441.151,553.003,11700.436,2,42,35.696,32.391,NA,7.449,0.025,-165.256,-32.82
342,5,5,433.947,546.557,12000.447,2,35,45.362,41.948,NA,9.667,0.032,-138.18,27.077
343,5,6,424.847,542.766,12300.458,2,32,55.221,50.943,NA,9.858,0.033,-157.38,-19.2
344,5,7,433.568,541.628,12600.469,2,14,64.015,46.03,NA,8.795,0.029,-7.431,149.949
345,5,8,440.393,536.32,12900.48,2,25,72.661,46.97,NA,8.646,0.029,-37.875,-30.444
346,5,9,440.393,526.841,13200.491,2,20,82.14,55.623,NA,9.479,0.032,-90,-52.125
347,5,10,449.493,521.154,13500.503,2,11,92.871,58.447,NA,10.731,0.036,-32.005,57.995
348,5,11,451.009,521.154,13800.514,2,10,94.388,58.161,NA,1.517,0.005,0,32.005
349,5,12,451.009,521.154,14100.525,2,33,94.388,58.161,NA,0,0,0,0
350,5,13,454.422,515.466,14400.536,2,12,101.02,63.309,NA,6.633,0.022,-59.036,-59.036
351,5,14,449.872,504.85,14700.547,2,4,112.571,74.431,NA,11.55,0.038,-113.199,-54.162
352,6,1,102.942,560.966,8400.313,2,181,0,0,NA,NA,NA,NA,NA
353,6,2,105.975,560.966,8700.324,2,255,3.033,3.033,NA,3.033,0.01,0,NA
354,6,3,107.492,559.449,9000.335,2,159,5.178,4.796,NA,2.145,0.007,-45,-45
355,6,4,108.629,556.416,9300.346,2,108,8.418,7.283,NA,3.24,0.011,-69.444,-24.444
356,6,5,116.591,556.416,9600.357,2,21,16.38,14.388,NA,7.962,0.027,0,69.444
357,6,6,128.724,549.97,9900.369,2,78,30.119,28.03,NA,13.739,0.046,-27.979,-27.979
358,6,7,123.795,549.97,10200.38,2,255,35.048,23.575,NA,4.929,0.016,180,-152.021
359,6,8,123.416,546.557,10500.391,2,202,38.481,25.036,NA,3.433,0.011,-96.34,83.66
360,6,9,123.416,546.557,10800.402,2,255,38.481,25.036,NA,0,0,0,96.34
361,6,10,115.833,546.178,11100.413,2,134,46.074,19.618,NA,7.593,0.025,-177.138,-177.138
362,6,11,121.52,540.491,11400.424,2,55,54.117,27.647,NA,8.043,0.027,-45,132.138
363,6,12,120.383,535.562,11700.436,2,41,59.176,30.815,NA,5.059,0.017,-102.995,-57.995
364,6,13,128.345,533.666,12000.447,2,75,67.361,37.291,NA,8.185,0.027,-13.392,89.602
365,6,14,126.829,528.737,12300.458,2,71,72.518,40.116,NA,5.157,0.017,-107.103,-93.71
366,6,15,124.554,526.083,12600.469,2,139,76.014,41.035,NA,3.496,0.012,-130.601,-23.499
367,6,16,119.245,518.5,12900.48,2,91,85.27,45.488,NA,9.256,0.031,-124.992,5.609
368,6,17,119.245,518.5,13200.491,2,32,85.27,45.488,NA,0,0,0,124.992
369,6,18,114.316,518.5,13500.503,2,110,90.199,43.963,NA,4.929,0.016,180,180
370,6,19,114.316,501.438,13800.514,2,11,107.261,60.605,NA,17.062,0.057,-90,90
371,6,20,115.075,496.888,14100.525,2,14,111.874,65.216,NA,4.613,0.015,-80.538,9.462
372,6,21,121.52,491.2,14400.536,2,83,120.47,72.197,NA,8.596,0.029,-41.424,39.114
373,6,22,121.52,491.2,14700.547,2,97,120.47,72.197,NA,0,0,0,41.424
374,6,23,121.52,487.788,15000.558,2,43,123.882,75.499,NA,3.412,0.011,-90,-90
375,7,1,88.913,560.586,11100.413,2,18,0,0,NA,NA,NA,NA,NA
376,7,2,88.913,553.003,11400.424,2,12,7.583,7.583,NA,7.583,0.025,-90,NA
377,7,3,88.913,545.42,11700.436,2,12,15.166,15.166,NA,7.583,0.025,-90,0
378,7,4,88.913,540.87,12000.447,2,42,19.716,19.716,NA,4.55,0.015,-90,0
379,7,5,89.292,535.183,12300.458,2,26,25.416,25.406,NA,5.7,0.019,-86.186,3.814
380,7,6,89.292,527.979,12600.469,2,37,32.62,32.61,NA,7.204,0.024,-90,-3.814
381,7,7,91.188,516.225,12900.48,2,18,44.526,44.42,NA,11.906,0.04,-80.838,9.162
382,7,8,98.013,510.917,13200.491,2,34,53.172,50.497,NA,8.646,0.029,-37.875,42.963
383,7,9,97.254,503.333,13500.503,2,31,60.793,57.857,NA,7.621,0.025,-95.711,-57.836
384,7,10,94.6,502.954,13800.514,2,19,63.474,57.912,NA,2.681,0.009,-171.87,-76.159
385,7,11,98.013,494.613,14100.525,2,34,72.487,66.598,NA,9.013,0.03,-67.751,104.119
386,7,12,99.908,489.304,14400.536,2,39,78.123,72.125,NA,5.637,0.019,-70.346,-2.595
387,7,13,111.283,474.138,14700.547,2,15,97.081,89.296,NA,18.958,0.063,-53.13,17.216
388,7,14,115.833,462.763,15000.558,2,33,109.332,101.46,NA,12.251,0.041,-68.199,-15.068
389,7,15,116.212,455.18,15300.57,2,39,116.925,108.884,NA,7.593,0.025,-87.138,-18.939
390,7,16,116.212,455.559,15600.581,2,26,117.304,108.517,NA,0.379,0.001,90,177.138
391,7,17,113.558,451.768,15900.592,2,23,121.932,111.575,NA,4.628,0.015,-124.992,145.008
392,7,18,129.104,448.735,16200.603,2,26,137.771,118.853,NA,15.839,0.053,-11.041,113.951
393,7,19,134.412,448.735,16500.614,2,20,143.079,120.752,NA,5.308,0.018,0,11.041
394,7,20,141.237,446.46,16800.625,2,13,150.273,125.55,NA,7.194,0.024,-18.435,-18.435
395,7,21,142.374,438.497,17100.637,2,11,158.317,133.281,NA,8.043,0.027,-81.87,-63.435
396,7,22,142.374,432.052,17400.648,2,32,164.762,139.21,NA,6.446,0.021,-90,-8.13
397,7,23,142.374,432.052,17700.659,2,40,164.762,139.21,NA,0,0,0,90
398,7,24,142.753,432.052,18000.67,2,25,165.141,139.356,NA,0.379,0.001,0,0
399,7,25,142.753,427.881,18300.681,2,65,169.312,143.212,NA,4.171,0.014,-90,-90
400,7,26,149.199,427.881,18600.693,2,56,175.758,145.757,NA,6.446,0.021,0,90
401,7,27,149.199,421.435,18900.704,2,40,182.204,151.649,NA,6.446,0.021,-90,-90
402,7,28,149.199,421.435,19200.715,2,27,182.204,151.649,NA,0,0,0,90
403,7,29,148.062,421.435,19500.726,2,22,183.341,151.201,NA,1.137,0.004,180,180
404,7,30,147.303,420.298,19800.737,2,27,184.708,151.955,NA,1.367,0.005,-123.69,56.31
405,7,31,151.095,416.885,20100.748,2,51,189.809,156.578,NA,5.101,0.017,-41.987,81.703
406,7,32,155.266,414.61,20400.76,2,41,194.56,160.349,NA,4.751,0.016,-28.61,13.377
407,7,33,155.266,414.61,20700.771,2,23,194.56,160.349,NA,0,0,0,28.61
408,7,34,157.161,407.027,21000.782,2,28,202.377,168.043,NA,7.817,0.026,-75.964,-75.964
409,7,35,162.849,402.477,21300.793,2,24,209.66,174.542,NA,7.283,0.024,-38.66,37.304
410,7,36,178.015,383.14,21600.804,2,29,234.235,198.561,NA,24.575,0.082,-51.892,-13.233
411,7,37,179.911,376.315,21900.815,2,30,241.318,205.515,NA,7.083,0.024,-74.476,-22.583
412,7,38,184.082,374.799,22200.827,2,43,245.756,208.744,NA,4.438,0.015,-19.983,54.493
413,7,39,185.977,374.799,22500.838,2,46,247.652,209.616,NA,1.896,0.006,0,19.983
414,7,40,185.977,374.799,22800.849,2,75,247.652,209.616,NA,0,0,0,0
415,7,41,185.977,374.799,23100.86,2,78,247.652,209.616,NA,0,0,0,0
416,7,42,185.977,380.865,23400.871,2,41,253.719,204.258,NA,6.067,0.02,90,90
417,7,43,185.977,383.519,23700.882,2,23,256.373,201.927,NA,2.654,0.009,90,0
418,7,44,180.669,396.031,24000.894,2,90,269.964,188.408,NA,13.592,0.045,112.989,22.989
419,7,45,172.328,405.131,24300.905,2,21,282.309,176.421,NA,12.345,0.041,132.51,19.522
420,7,46,166.64,405.131,24600.916,2,20,287.996,173.804,NA,5.687,0.019,180,47.49
421,7,47,165.503,405.131,24900.927,2,34,289.134,173.298,NA,1.137,0.004,180,0
422,7,48,157.541,417.643,25200.938,2,34,303.965,158.564,NA,14.831,0.049,122.471,-57.529
423,7,49,148.441,429.777,25500.949,2,27,319.131,143.718,NA,15.166,0.051,126.87,4.399
424,7,50,147.682,433.947,25800.961,2,40,323.37,139.611,NA,4.239,0.014,100.305,-26.565
425,7,51,140.478,436.601,26100.972,2,37,331.048,134.281,NA,7.677,0.026,159.775,59.47
426,7,52,135.928,434.326,26400.983,2,16,336.135,134.729,NA,5.087,0.017,-153.435,46.79
427,7,53,139.72,431.672,26700.994,2,24,340.763,138.565,NA,4.628,0.015,-34.992,118.443
428,7,54,139.72,428.639,27001.005,2,17,343.796,141.391,NA,3.033,0.01,-90,-55.008
429,7,55,147.303,427.502,27301.016,2,22,351.464,145.331,NA,7.668,0.026,-8.531,81.469
430,7,56,148.82,423.331,27601.028,2,15,355.902,149.76,NA,4.438,0.015,-70.017,-61.486
431,7,57,160.195,421.056,27901.039,2,22,367.502,156.684,NA,11.6,0.039,-11.31,58.707
432,7,58,160.195,421.056,28201.05,2,33,367.502,156.684,NA,0,0,0,11.31
433,7,59,160.195,413.852,28501.061,2,96,374.706,163.132,NA,7.204,0.024,-90,-90
434,7,60,166.261,413.094,28801.072,2,23,380.82,166.544,NA,6.114,0.02,-7.125,82.875
435,7,61,166.261,403.615,29101.083,2,36,390.299,174.994,NA,9.479,0.032,-90,-82.875
436,7,62,166.261,403.615,29401.095,2,69,390.299,174.994,NA,0,0,0,90
437,7,63,167.399,393.377,29701.106,2,24,400.599,184.713,NA,10.3,0.034,-83.66,-83.66
438,7,64,167.399,382.761,30001.117,2,12,411.216,194.376,NA,10.616,0.035,-90,-6.34
439,7,65,175.74,376.694,30301.128,2,113,421.53,203.36,NA,10.314,0.034,-36.027,53.973
440,7,66,178.015,371.386,30601.139,2,19,427.305,209.131,NA,5.775,0.019,-66.801,-30.774
441,7,67,178.015,371.386,30901.15,2,12,427.305,209.131,NA,0,0,0,66.801
442,7,68,177.636,368.353,31201.162,2,14,430.362,211.72,NA,3.057,0.01,-97.125,-97.125
443,7,69,177.257,363.803,31501.173,2,38,434.927,215.704,NA,4.566,0.015,-94.764,2.361
444,7,70,175.361,363.803,31801.184,2,72,436.823,214.935,NA,1.896,0.006,180,-85.236
445,7,71,171.949,363.803,32101.195,2,50,440.236,213.585,NA,3.412,0.011,180,0
446,7,72,171.949,363.803,32401.206,2,51,440.236,213.585,NA,0,0,0,-180
447,7,73,170.053,370.628,32701.217,2,27,447.319,206.562,NA,7.083,0.024,105.524,105.524
448,7,74,163.607,378.969,33001.229,2,30,457.861,196.377,NA,10.542,0.035,127.694,22.17
449,7,75,171.949,392.619,33301.24,2,31,473.857,187.371,NA,15.997,0.053,58.57,-69.124
450,7,76,171.949,400.202,33601.251,2,41,481.441,180.605,NA,7.583,0.025,90,31.43
451,7,77,171.949,407.785,33901.262,2,55,489.024,173.905,NA,7.583,0.025,90,0
452,7,78,169.674,412.335,34201.273,2,76,494.111,168.822,NA,5.087,0.017,116.565,26.565
453,7,79,169.294,411.956,34501.284,2,66,494.647,168.974,NA,0.536,0.002,-135,108.435
454,7,80,169.294,411.956,34801.296,2,58,494.647,168.974,NA,0,0,0,135
455,7,81,169.294,413.473,35101.307,2,52,496.164,167.641,NA,1.517,0.005,90,90
456,7,82,169.294,413.473,35401.318,2,34,496.164,167.641,NA,0,0,0,-90
457,7,83,166.64,414.989,35701.329,2,29,499.22,165.046,NA,3.057,0.01,150.255,150.255
458,7,84,165.503,438.118,36001.34,2,49,522.377,144.446,NA,23.157,0.077,92.816,-57.44
459,7,85,159.436,438.876,36301.352,2,50,528.491,140.666,NA,6.114,0.02,172.875,80.059
460,7,86,157.541,445.322,36601.363,2,45,535.21,134.148,NA,6.719,0.022,106.39,-66.485
461,7,87,157.541,445.322,36901.374,2,38,535.21,134.148,NA,0,0,0,-106.39
462,7,88,154.507,445.322,37201.385,2,29,538.243,132.622,NA,3.033,0.01,180,180
463,7,89,166.261,441.91,37501.396,2,32,550.482,141.658,NA,12.239,0.041,-16.189,163.811
464,7,90,166.261,435.085,37801.407,2,66,557.307,147.423,NA,6.825,0.023,-90,-73.811
465,7,91,188.632,419.918,38101.419,2,55,584.334,172.428,NA,27.027,0.09,-34.136,55.864
466,7,92,191.665,406.269,38401.43,2,69,598.317,185.397,NA,13.983,0.047,-77.471,-43.335
467,7,93,191.665,395.273,38701.441,2,19,609.312,194.644,NA,10.996,0.037,-90,-12.529
468,7,94,199.248,395.273,39001.452,2,32,616.895,198.752,NA,7.583,0.025,0,90
469,7,95,199.248,395.273,39301.463,2,18,616.895,198.752,NA,0,0,0,0
470,7,96,200.765,402.856,39601.474,2,13,624.629,193.364,NA,7.733,0.026,78.69,78.69
471,7,97,207.589,381.623,39901.486,2,130,646.931,214.737,NA,22.303,0.074,-72.181,-150.871
472,7,98,207.589,375.936,40201.497,2,38,652.619,219.499,NA,5.687,0.019,-90,-17.819
473,7,99,207.589,375.936,40501.508,2,27,652.619,219.499,NA,0,0,0,90
474,7,100,203.798,361.528,40801.519,2,6,667.517,229.832,NA,14.899,0.05,-104.744,-104.744
475,7,101,203.798,348.637,41101.53,2,21,680.409,241.084,NA,12.891,0.043,-90,14.744
476,7,102,207.21,340.674,41401.541,2,31,689.072,249.711,NA,8.663,0.029,-66.801,23.199
477,7,103,212.519,339.916,41701.553,2,115,694.434,252.931,NA,5.362,0.018,-8.13,58.671
478,7,104,213.277,338.399,42001.564,2,40,696.129,254.624,NA,1.696,0.006,-63.435,-55.305
479,7,105,213.277,338.399,42301.575,2,30,696.129,254.624,NA,0,0,0,63.435
480,7,106,213.277,334.229,42601.586,2,34,700.3,258.272,NA,4.171,0.014,-90,-90
481,7,107,217.068,334.229,42901.597,2,31,704.092,260.119,NA,3.792,0.013,0,90
482,7,108,229.96,352.807,43201.608,2,20,726.705,251.13,NA,22.613,0.075,55.244,55.244
483,7,109,230.718,354.703,43501.62,2,66,728.747,249.993,NA,2.042,0.007,68.199,12.955
484,7,110,233.751,354.703,43801.631,2,47,731.78,251.726,NA,3.033,0.01,0,-68.199
485,7,111,233.751,352.428,44101.642,2,63,734.055,253.59,NA,2.275,0.008,-90,-90
486,7,112,233.751,352.428,44401.653,2,28,734.055,253.59,NA,0,0,0,90
487,7,113,232.235,350.532,44701.664,2,13,736.483,254.291,NA,2.428,0.008,-128.66,-128.66
488,7,114,231.097,328.162,45001.675,2,14,758.882,272.466,NA,22.399,0.075,-92.911,35.749
489,7,115,229.202,311.1,45301.687,2,39,776.049,286.225,NA,17.167,0.057,-96.34,-3.429
490,7,116,221.998,295.933,45601.698,2,30,792.84,296.231,NA,16.79,0.056,-115.408,-19.068
491,7,117,236.785,292.142,45901.709,2,12,808.105,306.478,NA,15.266,0.051,-14.381,101.026
492,7,118,245.126,287.592,46201.72,2,42,817.607,314.529,NA,9.502,0.032,-28.61,-14.229
493,7,119,246.264,287.592,46501.731,2,84,818.744,315.096,NA,1.137,0.004,0,28.61
494,7,120,246.264,286.834,46801.742,2,45,819.503,315.753,NA,0.758,0.003,-90,-90
495,7,121,260.293,282.663,47101.754,2,9,834.138,326.516,NA,14.636,0.049,-16.557,73.443
496,8,1,299.346,523.05,16800.625,2,36,0,0,NA,NA,NA,NA,NA
497,8,2,297.45,512.054,17100.637,2,9,11.158,11.158,NA,11.158,0.037,-99.782,NA
498,8,3,291.384,503.713,17400.648,2,53,21.472,20.912,NA,10.314,0.034,-126.027,-26.245
499,8,4,289.488,493.475,17700.659,2,52,31.883,31.174,NA,10.411,0.035,-100.491,25.536
500,8,5,289.488,486.65,18000.67,2,50,38.708,37.711,NA,6.825,0.023,-90,10.491
501,8,6,296.313,481.342,18300.681,2,96,47.354,41.818,NA,8.646,0.029,-37.875,52.125
502,8,7,300.104,481.342,18600.693,2,73,51.146,41.714,NA,3.792,0.013,0,37.875
503,8,8,298.208,476.792,18900.704,2,13,56.075,46.271,NA,4.929,0.016,-112.62,-112.62
504,8,9,298.208,467.313,19200.715,2,14,65.554,55.748,NA,9.479,0.032,-90,22.62
505,8,10,298.208,467.313,19500.726,2,35,65.554,55.748,NA,0,0,0,90
506,8,11,298.208,449.493,19800.737,2,14,83.375,73.566,NA,17.82,0.059,-90,-90
507,8,12,291.004,449.493,20100.748,2,23,90.579,74.028,NA,7.204,0.024,180,-90
508,8,13,291.004,441.91,20400.76,2,15,98.162,81.568,NA,7.583,0.025,-90,90
509,8,14,294.417,438.118,20700.771,2,17,103.263,85.074,NA,5.101,0.017,-48.013,41.987
510,8,15,294.417,438.497,21000.782,2,13,103.642,84.696,NA,0.379,0.001,90,138.013
511,8,16,294.796,435.464,21300.793,2,9,106.699,87.704,NA,3.057,0.01,-82.875,-172.875
512,8,17,289.488,431.672,21600.804,2,76,113.222,91.908,NA,6.523,0.022,-144.462,-61.587
513,8,18,288.729,418.402,21900.815,2,12,126.514,105.185,NA,13.292,0.044,-93.27,51.192
514,8,19,276.976,415.748,22200.827,2,42,138.564,109.609,NA,12.05,0.04,-167.276,-74.005
515,8,20,273.184,412.335,22500.838,2,22,143.665,113.763,NA,5.101,0.017,-138.013,29.263
516,8,21,267.117,407.785,22800.849,2,18,151.248,119.685,NA,7.583,0.025,-143.13,-5.117
517,8,22,258.776,401.34,23100.86,2,48,161.79,128.294,NA,10.542,0.035,-142.306,0.824
518,8,23,249.676,402.098,23400.871,2,67,170.921,130.753,NA,9.131,0.03,175.236,-42.458
519,8,24,244.368,401.34,23700.882,2,35,176.284,133.551,NA,5.362,0.018,-171.87,12.894
520,8,25,240.576,400.96,24000.894,2,48,180.094,135.498,NA,3.81,0.013,-174.289,-2.42
521,8,26,240.576,400.96,24300.905,2,48,180.094,135.498,NA,0,0,0,174.289
522,8,27,231.476,397.927,24600.916,2,38,189.686,142.344,NA,9.592,0.032,-161.565,-161.565
523,8,28,225.031,395.652,24900.927,2,80,196.522,147.488,NA,6.835,0.023,-160.56,1.005
524,8,29,220.481,386.552,25200.938,2,51,206.695,157.643,NA,10.174,0.034,-116.565,43.995
525,8,30,220.481,386.552,25500.949,2,143,206.695,157.643,NA,0,0,0,116.565
526,8,31,212.898,386.552,25800.961,2,37,214.279,161.57,NA,7.583,0.025,180,180
527,8,32,202.281,386.552,26100.972,2,28,224.895,167.49,NA,10.616,0.035,180,0
528,8,33,189.011,385.036,26400.983,2,87,238.252,176.697,NA,13.357,0.045,-173.48,6.52
529,8,34,189.011,379.728,26700.994,2,41,243.56,180.873,NA,5.308,0.018,-90,83.48
530,8,35,188.632,379.348,27001.005,2,40,244.096,181.405,NA,0.536,0.002,-135,-45
531,8,36,188.632,378.969,27301.016,2,23,244.476,181.705,NA,0.379,0.001,-90,45
532,8,37,193.181,376.315,27601.028,2,11,249.743,181.113,NA,5.267,0.018,-30.256,59.744
533,8,38,193.94,369.869,27901.039,2,34,256.233,185.943,NA,6.49,0.022,-83.29,-53.034
534,8,39,193.94,369.869,28201.05,2,14,256.233,185.943,NA,0,0,0,83.29
535,8,40,195.836,360.39,28501.061,2,13,265.9,192.801,NA,9.667,0.032,-78.69,-78.69
536,8,41,195.836,352.807,28801.072,2,51,273.483,199.241,NA,7.583,0.025,-90,-11.31
537,8,42,196.973,352.807,29101.083,2,133,274.621,198.652,NA,1.137,0.004,0,90
538,8,43,198.869,352.807,29401.095,2,32,276.516,197.682,NA,1.896,0.006,0,0
539,8,44,190.527,349.395,29701.106,2,124,285.529,204.933,NA,9.013,0.03,-157.751,-157.751
540,8,45,190.527,349.395,30001.117,2,36,285.529,204.933,NA,0,0,0,157.751
541,8,46,187.115,347.12,30301.128,2,16,289.63,208.679,NA,4.101,0.014,-146.31,-146.31
542,8,47,186.357,340.674,30601.139,2,21,296.12,214.54,NA,6.49,0.022,-96.71,49.6
543,8,48,186.357,341.053,30901.15,2,22,296.499,214.218,NA,0.379,0.001,90,-173.29
544,8,49,173.844,339.158,31201.162,2,193,309.154,222.636,NA,12.655,0.042,-171.384,98.616
545,8,50,161.332,339.158,31501.173,2,42,321.667,229.922,NA,12.512,0.042,180,-8.616
546,8,51,154.886,339.158,31801.184,2,101,328.112,233.848,NA,6.446,0.021,180,0
547,8,52,154.886,339.158,32101.195,2,39,328.112,233.848,NA,0,0,0,-180
548,8,53,146.166,337.641,32401.206,2,161,336.964,240.501,NA,8.852,0.03,-170.134,-170.134
549,8,54,145.028,332.333,32701.217,2,62,342.393,245.33,NA,5.429,0.018,-102.095,68.039
550,8,55,140.099,326.266,33001.229,2,25,350.209,253.147,NA,7.817,0.026,-129.094,-26.999
551,8,56,135.17,330.437,33301.24,2,22,356.666,253.088,NA,6.457,0.022,139.764,-91.142
552,8,57,135.928,334.608,33601.251,2,34,360.905,249.431,NA,4.239,0.014,79.695,-60.068
553,8,58,135.928,334.608,33901.262,2,33,360.905,249.431,NA,0,0,0,-79.695
554,8,59,132.137,328.162,34201.273,2,25,368.383,256.788,NA,7.478,0.025,-120.466,-120.466
555,8,60,138.962,332.333,34501.284,2,32,376.382,249.191,NA,7.998,0.027,31.43,151.895
556,8,61,135.17,332.333,34801.296,2,27,380.173,251.648,NA,3.792,0.013,180,148.57
557,8,62,135.17,339.537,35101.307,2,50,387.377,246.233,NA,7.204,0.024,90,-90
558,8,63,135.17,341.812,35401.318,2,41,389.652,244.542,NA,2.275,0.008,90,0
559,8,64,131.758,338.399,35701.329,2,16,394.478,249.362,NA,4.826,0.016,-135,135
560,8,65,137.066,327.783,36001.34,2,11,406.348,253.897,NA,11.87,0.04,-63.435,71.565
