Nr,TID,PID,x [micron],y [micron],t [sec],c [idx],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],α [deg],Δα [deg]
280,5,9,221.808,424.279,9300.347,2,13,62.13,52.305,NA,8.884,0.03,-140.194,-42.6
281,5,10,211.002,418.591,9600.358,2,23,74.342,63.975,NA,12.211,0.041,-152.241,-12.047
282,5,11,203.04,408.354,9900.37,2,31,87.311,76.813,NA,12.969,0.043,-127.875,24.366
283,5,12,197.352,405.51,10200.381,2,30,93.67,82.88,NA,6.359,0.021,-153.435,-25.56
284,5,13,192.802,404.942,10500.392,2,30,98.255,86.622,NA,4.585,0.015,-172.875,-19.44
285,5,14,176.309,404.942,10800.403,2,23,114.748,99.57,NA,16.493,0.055,180,-7.125
286,5,15,168.347,394.136,11100.414,2,50,128.171,112.387,NA,13.423,0.045,-126.384,53.616
287,5,16,165.503,388.448,11400.426,2,14,134.53,118.133,NA,6.359,0.021,-116.565,9.819
288,5,17,159.815,385.605,11700.437,2,18,140.889,124.356,NA,6.359,0.021,-153.435,-36.87
289,5,18,135.928,381.623,12000.448,2,25,165.105,146.067,NA,24.216,0.081,-170.538,-17.103
290,5,19,136.497,386.173,12300.459,2,15,169.69,143.12,NA,4.585,0.015,82.875,-106.587
291,5,20,130.81,383.33,12600.47,2,35,176.049,149.449,NA,6.359,0.021,-153.435,123.69
292,5,21,122.847,383.33,12900.482,2,17,184.011,156.263,NA,7.962,0.027,180,-26.565
293,5,22,114.316,379.348,13200.493,2,11,193.426,165.639,NA,9.414,0.031,-154.983,25.017
294,5,23,95.548,374.799,13500.504,2,9,212.738,184.24,NA,19.312,0.064,-166.373,-11.39
295,5,24,78.486,374.799,13800.515,2,41,229.8,199.416,NA,17.062,0.057,180,-13.627
296,5,25,71.092,363.424,14100.526,2,22,243.366,211.17,NA,13.567,0.045,-123.024,56.976
297,5,26,65.405,369.68,14400.538,2,29,251.821,213.419,NA,8.455,0.028,132.274,-104.702
298,5,27,62.561,375.936,14700.549,2,54,258.693,213.374,NA,6.872,0.023,114.444,-17.83
299,5,28,48.343,375.936,15000.56,2,19,272.912,226.446,NA,14.218,0.047,180,65.556
300,5,29,34.693,373.092,15300.571,2,42,286.855,240.162,NA,13.943,0.046,-168.232,11.768
301,5,30,18.2,356.599,15600.582,2,19,310.18,261.766,NA,23.325,0.078,-135,33.232
302,5,31,6.825,357.168,15900.594,2,24,321.569,271.989,NA,11.389,0.038,177.138,-47.862
303,6,1,354.893,451.009,7800.291,2,31,0,0,NA,NA,NA,NA,NA
304,6,2,341.812,444.753,8100.302,2,42,14.5,14.5,NA,14.5,0.048,-154.44,NA
305,6,3,327.025,444.753,8400.314,2,29,29.287,28.562,NA,14.787,0.049,180,-25.56
306,6,4,327.025,444.753,8700.325,2,15,29.287,28.562,NA,0,0,0,-180
307,6,5,324.181,444.753,9000.336,2,33,32.131,31.343,NA,2.844,0.009,180,180
308,6,6,320.2,448.166,9300.347,2,37,37.374,34.809,NA,5.244,0.017,139.399,-40.601
309,6,7,316.787,451.578,9600.358,2,32,42.2,38.11,NA,4.826,0.016,135,-4.399
310,6,8,289.488,435.654,9900.37,2,16,73.805,67.183,NA,31.605,0.105,-149.744,75.256
311,6,9,273.563,407.785,10200.381,2,11,105.902,92.102,NA,32.097,0.107,-119.745,29.999
312,6,10,254.226,407.217,10500.392,2,8,125.248,109.78,NA,19.345,0.064,-178.315,-58.57
313,6,11,235.458,395.842,10800.403,2,5,147.194,131.561,NA,21.946,0.073,-148.782,29.534
314,6,12,250.245,400.392,11100.414,2,24,162.665,116.247,NA,15.471,0.052,17.103,165.884
315,6,13,253.089,398.686,11400.426,2,19,165.982,114.463,NA,3.316,0.011,-30.964,-48.066
316,6,14,253.089,396.411,11700.437,2,45,168.256,115.521,NA,2.275,0.008,-90,-59.036
317,6,15,251.382,391.292,12000.448,2,25,173.652,119.501,NA,5.396,0.018,-108.435,-18.435
318,6,16,238.87,383.33,12300.459,2,15,188.483,134.32,NA,14.831,0.049,-147.529,-39.094
319,6,17,230.908,382.761,12600.47,2,13,196.466,141.528,NA,7.983,0.027,-175.914,-28.386
320,6,18,214.414,381.623,12900.482,2,12,212.998,156.68,NA,16.533,0.055,-176.055,-0.14
321,6,19,205.883,381.623,13200.493,2,16,221.529,164.372,NA,8.531,0.028,180,-3.945
322,6,20,195.836,378.59,13500.504,2,22,232.025,174.768,NA,10.496,0.035,-163.202,16.798
323,6,21,185.598,372.903,13800.515,2,9,243.736,186.444,NA,11.711,0.039,-150.945,12.256
324,6,22,171.949,368.353,14100.526,2,7,258.124,200.75,NA,14.388,0.048,-161.565,-10.62
325,6,23,152.611,368.353,14400.538,2,14,277.461,218.517,NA,19.337,0.064,180,-18.435
326,6,24,140.099,363.045,14700.549,2,16,291.053,232.108,NA,13.592,0.045,-157.011,22.989
327,6,25,136.497,348.068,15000.56,2,17,306.456,241.441,NA,15.404,0.051,-103.523,53.488
328,6,26,126.26,338.968,15300.571,2,13,320.153,254.61,NA,13.697,0.046,-138.366,-34.843
329,6,27,126.26,330.437,15600.582,2,15,328.685,258.478,NA,8.531,0.028,-90,48.366
330,6,28,126.26,330.437,15900.594,2,37,328.685,258.478,NA,0,0,0,90
331,6,29,120.573,327.025,16200.605,2,54,335.317,265.1,NA,6.633,0.022,-149.036,-149.036
332,6,30,116.023,319.062,16500.616,2,15,344.488,272.89,NA,9.171,0.031,-119.745,29.291
333,6,31,112.041,280.388,16800.627,2,13,383.366,296.797,NA,38.879,0.13,-95.877,23.867
334,6,32,109.766,266.17,17100.638,2,37,397.766,307.006,NA,14.399,0.048,-99.09,-3.213
335,6,33,107.492,266.17,17400.65,2,30,400.041,308.825,NA,2.275,0.008,180,-80.91
336,6,34,102.373,266.17,17700.661,2,39,405.159,312.941,NA,5.119,0.017,180,0
337,6,35,96.117,266.17,18000.672,2,34,411.415,318.011,NA,6.256,0.021,180,0
338,6,36,89.861,246.832,18300.683,2,22,431.739,334.56,NA,20.324,0.068,-107.928,72.072
339,6,37,83.605,244.557,18600.694,2,26,438.396,340.91,NA,6.657,0.022,-160.017,-52.089
340,6,38,46.637,207.021,18900.706,2,11,491.081,393.131,NA,52.684,0.176,-134.563,25.454
341,6,39,44.362,213.277,19200.717,2,11,497.737,391.084,NA,6.657,0.022,109.983,-115.454
342,6,40,44.362,220.102,19500.728,2,39,504.562,386.973,NA,6.825,0.023,90,-19.983
343,6,41,44.362,229.202,19800.739,2,48,513.662,381.613,NA,9.1,0.03,90,0
344,6,42,34.124,228.633,20100.75,2,26,523.915,390.312,NA,10.253,0.034,-176.82,93.18
345,6,43,21.612,230.339,20400.762,2,11,536.543,399.714,NA,12.628,0.042,172.235,-10.945
346,6,44,14.218,237.164,20700.773,2,22,546.605,402.23,NA,10.062,0.034,137.291,-34.944
347,6,45,6.825,247.97,21000.784,2,26,559.699,402.959,NA,13.093,0.044,124.38,-12.91
348,6,46,0,247.97,21300.795,2,23,566.523,408.869,NA,6.825,0.023,180,55.62
349,7,1,153.559,506.177,9900.37,2,8,0,0,NA,NA,NA,NA,NA
350,7,2,148.441,503.902,10200.381,2,25,5.601,5.601,NA,5.601,0.019,-156.038,NA
351,7,3,147.303,507.315,10500.392,2,8,9.198,6.359,NA,3.597,0.012,108.435,-95.528
352,7,4,147.303,512.433,10800.403,2,22,14.317,8.847,NA,5.119,0.017,90,-18.435
353,7,5,141.616,509.589,11100.414,2,28,20.676,12.421,NA,6.359,0.021,-153.435,116.565
354,7,6,141.616,503.902,11400.426,2,17,26.363,12.158,NA,5.687,0.019,-90,63.435
355,7,7,135.928,503.902,11700.437,2,17,32.051,17.777,NA,5.687,0.019,180,-90
356,7,8,125.122,490.252,12000.448,2,14,49.46,32.592,NA,17.409,0.058,-128.367,51.633
357,7,9,118.866,477.171,12300.459,2,40,63.96,45.221,NA,14.5,0.048,-115.56,12.808
358,7,10,110.335,474.896,12600.47,2,36,72.789,53.355,NA,8.829,0.029,-165.069,-49.509
359,7,11,106.354,473.19,12900.482,2,16,77.12,57.589,NA,4.331,0.014,-156.801,8.267
360,7,12,95.548,469.209,13200.493,2,20,88.637,68.789,NA,11.516,0.038,-159.775,-2.974
361,7,13,95.548,469.209,13500.504,2,11,88.637,68.789,NA,0,0,0,159.775
362,7,14,81.898,470.915,13800.515,2,8,102.393,79.867,NA,13.756,0.046,172.875,172.875
363,7,15,67.111,470.915,14100.526,2,15,117.18,93.363,NA,14.787,0.049,180,7.125
364,7,16,55.168,470.915,14400.538,2,12,129.123,104.519,NA,11.944,0.04,180,0
365,7,17,48.911,476.034,14700.549,2,13,137.206,108.903,NA,8.083,0.027,140.711,-39.289
366,7,18,34.693,487.409,15000.56,2,7,155.415,120.339,NA,18.209,0.061,141.34,0.63
367,7,19,18.2,484.565,15300.571,2,38,172.152,137.074,NA,16.737,0.056,-170.218,48.442
368,7,20,14.787,483.996,15600.582,2,19,175.611,140.534,NA,3.459,0.012,-170.538,-0.32
369,7,21,5.687,478.878,15900.594,2,34,186.052,150.371,NA,10.441,0.035,-150.642,19.895
370,8,1,164.934,489.684,12000.448,2,33,0,0,NA,NA,NA,NA,NA
371,8,2,152.422,485.134,12300.459,2,16,13.314,13.314,NA,13.314,0.044,-160.017,NA
372,8,3,150.147,476.034,12600.47,2,31,22.694,20.124,NA,9.38,0.031,-104.036,55.981
373,8,4,144.46,476.034,12900.482,2,21,28.381,24.607,NA,5.687,0.019,180,-75.964
374,8,5,136.497,466.365,13200.493,2,18,40.906,36.775,NA,12.525,0.042,-129.472,50.528
375,8,6,125.691,461.815,13500.504,2,25,52.631,48.132,NA,11.725,0.039,-157.166,-27.694
376,8,7,118.298,460.678,13800.515,2,14,60.112,54.921,NA,7.481,0.025,-171.254,-14.087
377,8,8,107.492,460.678,14100.526,2,23,70.918,64.35,NA,10.806,0.036,180,-8.746
378,8,9,100.098,440.203,14400.538,2,14,92.686,81.56,NA,21.769,0.073,-109.855,70.145
379,8,10,98.392,435.654,14700.549,2,38,97.546,85.715,NA,4.859,0.016,-110.556,-0.701
380,8,11,96.117,429.397,15000.56,2,54,104.203,91.489,NA,6.657,0.022,-109.983,0.573
381,8,12,88.154,424.847,15300.571,2,77,113.373,100.493,NA,9.171,0.031,-150.255,-40.272
382,8,13,81.898,413.473,15600.582,2,34,126.355,112.708,NA,12.982,0.043,-118.811,31.444
383,8,14,75.642,412.904,15900.594,2,28,132.637,117.763,NA,6.282,0.021,-174.806,-55.995
384,8,15,75.642,404.373,16200.605,2,20,141.168,123.495,NA,8.531,0.028,-90,84.806
385,8,16,67.111,402.098,16500.616,2,30,149.997,131.303,NA,8.829,0.029,-165.069,-75.069
386,8,17,60.855,396.411,16800.627,2,44,158.452,139.758,NA,8.455,0.028,-137.726,27.342
387,8,18,54.599,381.055,17100.638,2,15,175.033,154.836,NA,16.581,0.055,-112.166,25.56
388,8,19,43.793,381.055,17400.65,2,16,185.839,162.713,NA,10.806,0.036,180,-67.834
389,8,20,26.731,381.055,17700.661,2,39,202.902,175.785,NA,17.062,0.057,180,0
390,8,21,18.768,373.092,18000.672,2,20,214.162,186.97,NA,11.26,0.038,-135,45
391,8,22,9.1,366.267,18300.683,2,37,225.997,198.786,NA,11.835,0.039,-144.782,-9.782
392,8,23,2.275,366.267,18600.694,2,23,232.822,204.18,NA,6.825,0.023,180,-35.218
393,9,1,485.134,403.804,6600.246,2,23,0,0,NA,NA,NA,NA,NA
394,9,2,483.428,392.429,6900.258,2,13,11.502,11.502,NA,11.502,0.038,-98.531,NA
395,9,3,474.896,384.467,7200.269,2,74,23.172,21.88,NA,11.67,0.039,-136.975,-38.444
396,9,4,469.778,375.936,7500.28,2,45,33.12,31.819,NA,9.949,0.033,-120.964,16.011
397,9,5,469.778,375.936,7800.291,2,18,33.12,31.819,NA,0,0,0,120.964
398,9,6,468.64,368.542,8100.302,2,18,40.601,38.928,NA,7.481,0.025,-98.746,-98.746
399,9,7,461.247,368.542,8400.314,2,22,47.995,42.591,NA,7.394,0.025,180,-81.254
400,9,8,460.678,365.699,8700.325,2,19,50.895,45.278,NA,2.9,0.01,-101.31,78.69
401,9,9,448.735,365.699,9000.336,2,6,62.838,52.697,NA,11.944,0.04,180,-78.69
402,9,10,445.891,349.205,9300.347,2,16,79.575,67.239,NA,16.737,0.056,-99.782,80.218
403,9,11,445.891,342.949,9600.358,2,11,85.831,72.411,NA,6.256,0.021,-90,9.782
404,9,12,445.891,331.006,9900.37,2,23,97.774,82.702,NA,11.944,0.04,-90,0
405,9,13,437.928,329.868,10200.381,2,44,105.818,87.72,NA,8.043,0.027,-171.87,-81.87
406,9,14,437.928,329.868,10500.392,2,38,105.818,87.72,NA,0,0,0,171.87
407,9,15,433.379,326.456,10800.403,2,14,111.505,93.067,NA,5.687,0.019,-143.13,-143.13
408,9,16,433.379,308.256,11100.414,2,14,129.705,108.665,NA,18.2,0.061,-90,53.13
409,9,17,435.085,288.919,11400.426,2,19,149.117,125.314,NA,19.412,0.065,-84.958,5.042
410,9,18,433.379,279.25,11700.437,2,18,158.935,134.879,NA,9.818,0.033,-100.008,-15.05
411,9,19,432.81,270.151,12000.448,2,25,168.052,143.531,NA,9.118,0.03,-93.576,6.432
412,9,20,443.616,259.345,12300.459,2,45,183.334,150.307,NA,15.282,0.051,-45,48.576
413,9,21,443.047,254.226,12600.47,2,26,188.485,155.386,NA,5.15,0.017,-96.34,-51.34
414,9,22,443.047,254.226,12900.482,2,40,188.485,155.386,NA,0,0,0,96.34
415,9,23,443.047,254.226,13200.493,2,27,188.485,155.386,NA,0,0,0,0
416,9,24,443.047,260.482,13500.504,2,41,194.741,149.374,NA,6.256,0.021,90,90
417,9,25,443.616,260.482,13800.515,2,22,195.309,149.214,NA,0.569,0.002,0,-90
418,9,26,443.616,262.188,14100.526,2,29,197.016,147.576,NA,1.706,0.006,90,90
419,9,27,443.616,252.52,14400.538,2,31,206.684,156.878,NA,9.669,0.032,-90,-180
420,9,28,439.635,252.52,14700.549,2,27,210.665,157.978,NA,3.981,0.013,180,-90
421,9,29,433.947,247.97,15000.56,2,9,217.949,164.026,NA,7.283,0.024,-141.34,38.66
422,9,30,433.947,238.87,15300.571,2,10,227.049,172.694,NA,9.1,0.03,-90,51.34
423,9,31,432.81,232.614,15600.582,2,14,233.407,179.008,NA,6.359,0.021,-100.305,-10.305
424,9,32,432.81,232.614,15900.594,2,21,233.407,179.008,NA,0,0,0,100.305
425,9,33,428.829,228.633,16200.605,2,16,239.038,183.998,NA,5.63,0.019,-135,-135
426,9,34,427.122,227.495,16500.616,2,5,241.088,185.607,NA,2.051,0.007,-146.31,-11.31
427,9,35,421.435,226.927,16800.627,2,10,246.804,187.998,NA,5.716,0.019,-174.289,-27.979
428,9,36,416.885,201.902,17100.638,2,28,272.239,213.125,NA,25.435,0.085,-100.305,73.985
429,9,37,416.885,196.783,17400.65,2,24,277.357,217.98,NA,5.119,0.017,-90,10.305
430,9,38,417.454,175.171,17700.661,2,25,298.977,238.44,NA,21.62,0.072,-88.493,1.507
431,9,39,417.454,167.778,18000.672,2,34,306.37,245.538,NA,7.394,0.025,-90,-1.507
432,9,40,417.454,167.778,18300.683,2,14,306.37,245.538,NA,0,0,0,90
433,9,41,413.473,155.266,18600.694,2,33,319.501,258.663,NA,13.13,0.044,-107.65,-107.65
434,9,42,411.767,149.009,18900.706,2,41,325.985,265.147,NA,6.485,0.022,-105.255,2.395
435,9,43,402.667,149.009,19200.717,2,32,335.085,267.808,NA,9.1,0.03,180,-74.745
436,9,44,392.998,146.166,19500.728,2,12,345.163,273.617,NA,10.078,0.034,-163.61,16.39
437,9,45,387.88,134.222,19800.739,2,48,358.157,286.588,NA,12.994,0.043,-113.199,50.412
438,9,46,382.761,130.81,20100.75,2,28,364.309,291.558,NA,6.152,0.021,-146.31,-33.111
439,9,47,382.761,113.748,20400.762,2,16,381.371,307.592,NA,17.062,0.057,-90,56.31
440,9,48,372.524,80.192,20700.773,2,16,416.454,342.645,NA,35.082,0.117,-106.966,-16.966
441,9,49,370.817,80.192,21000.784,2,28,418.16,343.21,NA,1.706,0.006,180,-73.034
442,9,50,370.817,65.974,21300.795,2,13,432.378,356.648,NA,14.218,0.047,-90,90
443,9,51,369.111,47.205,21600.806,2,7,451.224,374.999,NA,18.846,0.063,-95.194,-5.194
444,9,52,369.111,34.124,21900.818,2,11,464.305,387.459,NA,13.081,0.044,-90,5.194
445,9,53,370.817,14.218,22200.829,2,14,484.284,406.011,NA,19.979,0.067,-85.101,4.899
446,10,1,517.362,424.089,7200.269,2,33,0,0,NA,NA,NA,NA,NA
447,10,2,521.533,420.677,7500.28,2,22,5.389,5.389,NA,5.389,0.018,-39.289,NA
448,10,3,521.533,420.677,7800.291,2,12,5.389,5.389,NA,0,0,0,39.289
449,10,4,521.533,420.298,8100.302,2,21,5.768,5.637,NA,0.379,0.001,-90,-90
450,10,5,521.912,414.231,8400.314,2,9,11.846,10.857,NA,6.078,0.02,-86.424,3.576
451,10,6,518.5,410.06,8700.325,2,9,17.235,14.075,NA,5.389,0.018,-129.289,-42.866
452,10,7,511.675,400.202,9000.336,2,34,29.225,24.555,NA,11.99,0.04,-124.695,4.594
453,10,8,511.675,400.202,9300.347,2,15,29.225,24.555,NA,0,0,0,124.695
454,10,9,511.675,394.515,9600.358,2,29,34.913,30.116,NA,5.687,0.019,-90,-90
455,10,10,512.054,388.448,9900.37,2,36,40.991,36.034,NA,6.078,0.02,-86.424,3.576
456,10,11,509.021,388.448,10200.381,2,11,44.024,36.604,NA,3.033,0.01,180,-93.576
457,10,12,508.642,378.59,10500.392,2,12,53.89,46.327,NA,9.865,0.033,-92.203,87.797
458,10,13,508.642,357.736,10800.403,2,50,74.744,66.923,NA,20.854,0.07,-90,2.203
459,10,14,508.642,357.736,11100.414,2,28,74.744,66.923,NA,0,0,0,90
460,10,15,504.471,357.736,11400.426,2,15,78.914,67.594,NA,4.171,0.014,180,180
461,10,16,506.746,346.741,11700.437,2,7,90.143,78.074,NA,11.228,0.037,-78.311,101.689
462,10,17,515.846,339.537,12000.448,2,12,101.749,84.566,NA,11.606,0.039,-38.367,39.943
463,10,18,515.846,336.693,12300.459,2,12,104.593,87.409,NA,2.844,0.009,-90,-51.633
464,10,19,515.846,326.456,12600.47,2,30,114.83,97.645,NA,10.237,0.034,-90,0
465,10,20,514.708,326.456,12900.482,2,38,115.967,97.669,NA,1.137,0.004,180,-90
466,10,21,512.433,326.456,13200.493,2,29,118.242,97.758,NA,2.275,0.008,180,0
467,10,22,512.433,326.456,13500.504,2,14,118.242,97.758,NA,0,0,0,-180
468,10,23,528.358,310.531,13800.515,2,19,140.763,114.089,NA,22.521,0.075,-45,-45
469,10,24,530.633,302,14100.526,2,29,149.592,122.808,NA,8.829,0.029,-75.069,-30.069
470,10,25,540.301,302,14400.538,2,28,159.261,124.225,NA,9.669,0.032,0,75.069
471,10,26,542.576,300.294,14700.549,2,36,162.105,126.337,NA,2.844,0.009,-36.87,-36.87
472,10,27,550.539,300.294,15000.56,2,17,170.067,128.164,NA,7.962,0.027,0,36.87
473,10,28,550.539,296.313,15300.571,2,26,174.048,132.013,NA,3.981,0.013,-90,-90
474,10,29,550.539,293.469,15600.582,2,18,176.892,134.768,NA,2.844,0.009,-90,0
475,10,30,567.032,285.507,15900.594,2,7,195.207,147.215,NA,18.315,0.061,-25.769,64.231
476,10,31,567.032,276.407,16200.605,2,15,204.306,155.811,NA,9.1,0.03,-90,-64.231
477,10,32,567.032,270.151,16500.616,2,27,210.563,161.753,NA,6.256,0.021,-90,0
478,10,33,558.501,266.17,16800.627,2,6,219.977,163.19,NA,9.414,0.031,-154.983,-64.983
479,10,34,565.895,249.107,17100.638,2,25,238.572,181.588,NA,18.595,0.062,-66.571,88.412
480,10,35,565.895,236.595,17400.65,2,15,251.084,193.673,NA,12.512,0.042,-90,-23.429
481,10,36,573.288,204.746,17700.661,2,52,283.781,226.361,NA,32.696,0.109,-76.931,13.069
482,10,37,573.288,190.527,18000.672,2,13,297.999,240.164,NA,14.218,0.047,-90,-13.069
483,10,38,573.288,183.134,18300.683,2,28,305.393,247.361,NA,7.394,0.025,-90,0
484,10,39,574.426,173.465,18600.694,2,28,315.128,257.038,NA,9.735,0.032,-83.29,6.71
485,10,40,579.544,153.559,18900.706,2,21,335.681,277.584,NA,20.553,0.069,-75.579,7.711
486,11,1,342.949,452.147,11100.414,2,28,0,0,NA,NA,NA,NA,NA
487,11,2,332.143,448.735,11400.426,2,30,11.332,11.332,NA,11.332,0.038,-162.474,NA
488,11,3,332.143,443.616,11700.437,2,14,16.451,13.768,NA,5.119,0.017,-90,72.474
489,11,4,332.143,439.635,12000.448,2,9,20.432,16.533,NA,3.981,0.013,-90,0
490,11,5,314.512,431.672,12300.459,2,14,39.777,35.041,NA,19.345,0.064,-155.695,-65.695
491,11,6,300.863,422.004,12600.47,2,12,56.504,51.768,NA,16.727,0.056,-144.689,11.007
492,11,7,285.507,403.804,12900.482,2,15,80.317,75.078,NA,23.812,0.079,-130.156,14.533
493,11,8,278.682,403.235,13200.493,2,25,87.165,80.763,NA,6.849,0.023,-175.236,-45.08
494,11,9,271.857,403.804,13500.504,2,17,94.014,85.972,NA,6.849,0.023,175.236,-9.527
495,11,10,264.463,402.667,13800.515,2,19,101.494,92.781,NA,7.481,0.025,-171.254,13.51
496,11,11,259.345,388.448,14100.526,2,12,116.606,105.106,NA,15.112,0.05,-109.799,61.455
497,11,12,255.932,380.486,14400.538,2,16,125.269,112.726,NA,8.663,0.029,-113.199,-3.4
498,11,13,243.989,369.111,14700.549,2,10,141.762,129.182,NA,16.493,0.055,-136.397,-23.199
499,11,14,230.908,349.205,15000.56,2,12,165.582,152.152,NA,23.819,0.079,-123.311,13.087
500,11,15,219.533,349.205,15300.571,2,31,176.956,160.713,NA,11.375,0.038,180,-56.689
501,11,16,208.158,341.243,15600.582,2,34,190.841,174.552,NA,13.885,0.046,-145.008,34.992
502,11,17,197.352,330.437,15900.594,2,17,206.123,189.768,NA,15.282,0.051,-135,10.008
503,11,18,176.878,319.062,16200.605,2,22,229.545,212.818,NA,23.422,0.078,-150.945,-15.945
504,11,19,164.934,316.787,16500.616,2,12,241.703,223.633,NA,12.158,0.041,-169.216,-18.27
505,11,20,154.697,312.237,16800.627,2,19,252.906,234.55,NA,11.203,0.037,-156.038,13.178
506,11,21,141.047,322.475,17100.638,2,42,269.968,239.957,NA,17.062,0.057,143.13,-60.832
507,11,22,127.966,325.887,17400.65,2,11,283.487,249.318,NA,13.519,0.045,165.379,22.249
508,11,23,127.966,325.887,17700.661,2,16,283.487,249.318,NA,0,0,0,-165.379
509,11,24,128.535,333.849,18000.672,2,29,291.47,244.883,NA,7.983,0.027,85.914,85.914
510,11,25,129.672,333.849,18300.683,2,13,292.607,243.888,NA,1.137,0.004,0,-85.914
511,11,26,106.354,333.849,18600.694,2,36,315.925,264.521,NA,23.318,0.078,180,180
512,11,27,98.392,331.006,18900.706,2,12,324.38,272.917,NA,8.455,0.028,-160.346,19.654
513,11,28,87.586,322.475,19200.717,2,12,338.148,286.401,NA,13.768,0.046,-141.71,18.636
514,11,29,61.424,317.925,19500.728,2,16,364.703,311.885,NA,26.555,0.089,-170.134,-28.424
515,11,30,48.911,317.925,19800.739,2,29,377.215,323.224,NA,12.512,0.042,180,-9.866
516,11,31,38.674,311.669,20100.75,2,8,389.212,335.138,NA,11.998,0.04,-148.57,31.43
517,11,32,27.299,306.55,20400.762,2,40,401.686,347.611,NA,12.473,0.042,-155.772,-7.202
518,11,33,27.299,303.138,20700.773,2,18,405.098,349.054,NA,3.412,0.011,-90,65.772
519,11,34,36.968,311.669,21000.784,2,15,417.993,336.688,NA,12.894,0.043,41.424,131.424
520,11,35,37.537,305.412,21300.795,2,9,424.274,338.833,NA,6.282,0.021,-84.806,-126.229
521,11,36,35.262,298.588,21600.806,2,11,431.468,343.878,NA,7.194,0.024,-108.435,-23.629
522,11,37,38.105,266.17,21900.818,2,30,464.011,357.096,NA,32.543,0.108,-84.987,23.448
523,11,38,39.812,266.17,22200.829,2,12,465.717,355.64,NA,1.706,0.006,0,84.987
524,11,39,40.38,266.17,22500.84,2,28,466.286,355.156,NA,0.569,0.002,0,0
525,11,40,26.162,252.52,22800.851,2,13,485.996,374.44,NA,19.71,0.066,-136.169,-136.169
526,11,41,17.631,250.245,23100.862,2,15,494.825,382.879,NA,8.829,0.029,-165.069,-28.899
527,11,42,9.1,249.107,23400.874,2,24,503.432,390.743,NA,8.607,0.029,-172.405,-7.337
528,11,43,9.1,249.107,23700.885,2,12,503.432,390.743,NA,0,0,0,172.405
529,11,44,0.569,247.97,24000.896,2,45,512.038,398.638,NA,8.607,0.029,-172.405,-172.405
530,12,1,531.77,432.241,12300.459,2,7,0,0,NA,NA,NA,NA,NA
531,12,2,531.77,420.298,12600.47,2,21,11.944,11.944,NA,11.944,0.04,-90,NA
532,12,3,534.045,420.298,12900.482,2,18,14.218,12.158,NA,2.275,0.008,0,90
533,12,4,536.889,411.198,13200.493,2,18,23.752,21.657,NA,9.534,0.032,-72.646,-72.646
534,12,5,536.889,411.198,13500.504,2,12,23.752,21.657,NA,0,0,0,72.646
535,12,6,542.576,405.51,13800.515,2,12,31.795,28.832,NA,8.043,0.027,-45,-45
536,12,7,542.576,396.411,14100.526,2,13,40.895,37.425,NA,9.1,0.03,-90,-45
537,12,8,542.576,390.154,14400.538,2,7,47.151,43.452,NA,6.256,0.021,-90,0
538,12,9,537.458,383.33,14700.549,2,14,55.682,49.241,NA,8.531,0.028,-126.87,-36.87
539,12,10,534.045,374.23,15000.56,2,35,65.401,58.056,NA,9.719,0.032,-110.556,16.314
540,12,11,534.045,374.23,15300.571,2,12,65.401,58.056,NA,0,0,0,110.556
541,12,12,532.339,360.58,15600.582,2,27,79.157,71.663,NA,13.756,0.046,-97.125,-97.125
542,12,13,532.339,353.186,15900.594,2,17,86.551,79.057,NA,7.394,0.025,-90,7.125
543,12,14,528.927,355.461,16200.605,2,30,90.652,76.832,NA,4.101,0.014,146.31,-123.69
544,12,15,528.927,345.793,16500.616,2,16,100.32,86.495,NA,9.669,0.032,-90,123.69
545,12,16,528.927,333.281,16800.627,2,13,112.833,99.001,NA,12.512,0.042,-90,0
546,12,17,536.889,329.868,17100.638,2,32,121.495,102.501,NA,8.663,0.029,-23.199,66.801
547,12,18,543.714,333.849,17400.65,2,44,129.397,99.114,NA,7.901,0.026,30.256,53.455
548,12,19,543.714,333.849,17700.661,2,46,129.397,99.114,NA,0,0,0,-30.256
549,12,20,543.714,335.556,18000.672,2,50,131.103,97.42,NA,1.706,0.006,90,90
550,12,21,544.283,331.574,18300.683,2,71,135.124,101.441,NA,4.022,0.013,-81.87,-171.87
551,12,22,544.851,325.887,18600.694,2,66,140.84,107.155,NA,5.716,0.019,-84.289,-2.42
552,12,23,548.832,310.531,18900.706,2,32,156.704,122.9,NA,15.864,0.053,-75.466,8.824
553,12,24,555.089,296.881,19200.717,2,33,171.719,137.354,NA,15.015,0.05,-65.376,10.089
554,12,25,565.895,280.957,19500.728,2,43,190.964,155.085,NA,19.245,0.064,-55.84,9.536
555,12,26,567.601,266.738,19800.739,2,25,205.284,169.337,NA,14.32,0.048,-83.157,-27.317
556,12,27,565.326,261.051,20100.75,2,16,211.41,174.448,NA,6.125,0.02,-111.801,-28.644
557,12,28,560.207,261.051,20400.762,2,18,216.528,173.536,NA,5.119,0.017,180,-68.199
558,12,29,560.207,262.188,20700.773,2,21,217.666,172.414,NA,1.137,0.004,90,-90
559,12,30,557.364,262.188,21000.784,2,21,220.509,171.968,NA,2.844,0.009,180,90
560,12,31,553.951,262.188,21300.795,2,10,223.922,171.493,NA,3.412,0.011,180,0
